clips	text	text_process	pictos	tokens
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-253	et elle a lâché l'oiseau	et elle a lâché l'oiseau	[11399, 9839, 7028, 6215, 8476, 2490]	et passé elle lâcher le oiseau
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-170	eh bien tu sais tu as eu de la chance qu'elle n'ait pas avec elle son grand livre de magie parce que tu ne serais plus en vie à l'heure qu'il est	eh bien tu sais tu as eu de la chance qu'elle n'ait pas avec elle son grand livre de magie parce que tu ne serais plus en vie à l'heure qu'il est	[9839, 6625, 16885, 6625, 32761, 7074, 8476, 11164, 11351, 7028, 32761, 5526, 31670, 12272, 4658, 2450, 7074, 10157, 11348, 6625, 36480, 5508, 11709, 8717, 7041, 8476, 7129, 11351, 6480, 36480]	passé toi savoir toi avoir de le chance que elle avoir non il son grand livre de illusionniste parce_que toi être plus au vie à le heure que il être
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-247	et il a pas bougé elle a avancé sa sa main douce et blanche	et il a pas bougé elle a avancé sa sa main douce et blanche	[11399, 9839, 6480, 27371, 5526, 7028, 2432, 12272, 2928, 26455, 11399, 2662]	et passé il bouger non elle partir son main doux et blanc
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-201	il a suivi le char de feu	il a suivi le char de feu	[9839, 6480, 27331, 8476, 35477, 7074, 4654]	passé il suivre le char de feu
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-151	puis d'autres venaient elle leur enseignaient des charmes et des et des sortilèges	puis d'autres venaient elle leur enseignaient des charmes et des et des sortilèges	[9839, 17056, 32669, 7028, 12274, 26809, 5374, 11399, 5374, 11399, 5374]	passé autres venir elle leur enseigner plusieurs et plusieurs et plusieurs
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-444	et puis le le diable lui-même a donné un bon coup sur le pied euh coup de pied sur le sol	et puis le le diable lui-même a donné un bon coup sur le pied euh coup de pied sur le sol	[8476, 9839, 37515, 6481, 34641, 9000, 5451, 8476, 25327, 5961, 5451, 8476, 2575]	le passé correfoc lui exact donner_un_coup sur le pied coup_de_pied sur le sol
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-88	alors le diable il prend le soldat dans ses bras comme ça	alors le diable il prend le soldat dans ses bras comme ça	[8476, 37515, 6480, 10148, 8476, 2797, 7034, 12276, 2669, 12313, 6906]	le correfoc il prendre le soldat dans ses bras comme celle-là
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-323	alors il s'est jeté à ses pieds	alors il s'est jeté à ses pieds	[9839, 6480, 36673, 7041, 12276, 37227]	passé il jeter à ses pieds
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-246	elle s'est approchée il était là les ailes pendantes	elle s'est approchée il était là les ailes pendantes	[9839, 7028, 6879, 6480, 36480, 5375, 8477, 5368, 7081]	passé elle approcher il être là les aile pendant
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-467	et je peux vous dire le soldat	et je peux vous dire le soldat	[11399, 6632, 35949, 7304, 9693, 8476, 2797]	et me pouvoir vous dire le soldat
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-232	elles ont bien essayé mais l'oiseau se moquait bien d'elles	elles ont bien essayé mais l'oiseau se moquait bien d'elles	[9839, 7030, 5397, 26144, 11377, 8476, 2490, 26705, 5397, 7074, 7030]	passé elles heureusement essayer cependant le oiseau se_moquer heureusement de elles
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-15	alors le soldat dit mais qui es-tu je suis l'impur	alors le soldat dit mais qui es-tu je suis l'impur	[8476, 2797, 9693, 11377, 9857, 36480, 6625, 6632, 36480, 8476]	le soldat dire cependant anonymes être toi me être le
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-52	et la nuit il recommençait comme ça pendant trois jours et trois nuits	et la nuit il recommençait comme ça pendant trois jours et trois nuits	[11399, 8476, 26997, 9839, 6480, 37163, 5431, 12313, 6906, 7081, 35681, 35681, 21018]	et le nuit passé il une_autre_fois commencer comme celle-là pendant 3 3 jour_et_nuit
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-459	eh ben hélène la magique elle est restée sans voix	eh ben hélène la magique elle est restée sans voix	[37779, 8476, 9839, 7028, 27206, 37796]	quelqu'un le passé elle rester sans_voix
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-241	mais je le veux cet oiseau mais qu'est-ce qu'elles font	mais je le veux cet oiseau mais qu'est-ce qu'elles font	[11377, 8476, 5441, 7091, 2490, 11377, 3418, 7030, 6190]	cependant le vouloir cet oiseau cependant est-ce_que elles faire
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-449	trottiné trottiné elle est allée jusqu'à la chambre d'hélène la magique	trottiné trottiné elle est allée jusqu'à la chambre d'hélène la magique	[8032, 7028, 8142, 7771, 8476, 33068, 7074, 37779, 36935, 3417]	agenouiller elle aller jusqu’à le chambre de quelqu'un haut_du_corps !
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-269	et là elle s'est endormie	et là elle s'est endormie	[11399, 5375, 9839, 7028, 36480, 6479]	et là passé elle être dormir
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-221	alors il s'est mis à chanter à chanter tout son amour il chantait il chantait	alors il s'est mis à chanter à chanter tout son amour il chantait il chantait	[9839, 6480, 6989, 7041, 6960, 7041, 6960, 5596, 12272, 37799, 6480, 6960, 6480, 6960]	passé il mettre à chanter à chanter tout son chéri il chanter il chanter
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-292	ah ah c'était délicieux vous pouvez pas vous imaginer	ah ah c'était délicieux vous pouvez pas vous imaginer	[9839, 7095, 36480, 32340, 7304, 35949, 5526, 37062]	passé celui-là être bon vous pouvoir non imaginer
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-100	et puis en plus elles le dorlotaient il était comme un coq en pâte	et puis en plus elles le dorlotaient il était comme un coq en pâte	[11709, 5508, 9839, 7030, 8476, 31188, 6480, 36480, 12313, 2627, 25125, 11709, 32476]	au plus passé elles le réprimander il être comme un coq au pâte
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-336	il a attrapé il a mis le billot par terre	il a attrapé il a mis le billot par terre	[9839, 6480, 24208, 6480, 6989, 8476, 7212, 3160]	passé il attraper il mettre le par terre
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-308	il a eu juste le temps de se transformer en mouche de partir dans la cage et de se retransformer en oiseau il a plus bougé	il a eu juste le temps de se transformer en mouche de partir dans la cage et de se retransformer en oiseau il a plus bougé	[9839, 6480, 32761, 21381, 8476, 22631, 7074, 11709, 25261, 7074, 2432, 7034, 8476, 5494, 11399, 7074, 11709, 2490, 6480, 5508, 27371]	passé il avoir juste le époque de au mouche de partir dans le cage et de au oiseau il plus bouger
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-286	et il est reparti enfin en mouche d'abord	et il est reparti enfin en mouche d'abord	[11399, 9839, 6480, 37163, 2432, 11709, 25261, 7074]	et passé il une_autre_fois partir au mouche de
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-371	mais il savait pas du tout quoi faire	mais il savait pas du tout quoi faire	[11377, 9839, 6480, 16885, 5526, 22620, 6190]	cependant passé il savoir non quoi faire
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-373	c'est qu'hélène la magique elle était très clairvoyante	c'est qu'hélène la magique elle était très clairvoyante	[7095, 36480, 11351, 9839, 37779, 8476, 7028, 36480, 25708]	celui-là être que passé quelqu'un le elle être trop
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-226	ah non cet oiseau chantait trop bien	ah non cet oiseau chantait trop bien	[5525, 9839, 7091, 2490, 6960, 25708, 5397]	non passé cet oiseau chanter trop heureusement
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-314	elle a posé là sur la table	elle a posé là sur la table	[9839, 7028, 25347, 5375, 5451, 8476, 3129]	passé elle poser là sur le table
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-279	le soldat s'est approché	le soldat s'est approché	[9839, 8476, 2797, 6879]	passé le soldat approcher
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-164	et hop le grand gaillard est là au milieu d'elles	et hop le grand gaillard est là au milieu d'elles	[11399, 8476, 36935, 36480, 5375, 5449, 7074, 7030]	et le haut_du_corps être là au_milieu de elles
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-72	le soldat était content	le soldat était content	[9839, 8476, 2797, 6892]	passé le soldat réjouir
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-141	ah le petit rouge-gorge il a failli tomber de sa branche	ah le petit rouge-gorge il a failli tomber de sa branche	[8476, 4716, 2808, 3332, 9839, 6480, 31421, 2675, 7074, 12272, 7224]	le petit rouge gorge passé il jeter_du_sable tomber de son branche
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-446	la souris a pris l'aiguille entre ses dents	la souris a pris l'aiguille entre ses dents	[9839, 8476, 2546, 10148, 8476, 11166, 6491, 12276, 2737]	passé le souris prendre le aiguille entrer ses dents
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-38	je l'ai laissé s'échapper	je l'ai laissé s'échapper	[9839, 6632, 8476, 21793, 38017]	passé me le s'en_aller s'échapper
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-264	enseigner les charmes et les sortilèges hein enfin tout de même il fallait y aller	enseigner les charmes et les sortilèges hein enfin tout de même il fallait y aller	[26809, 8477, 11399, 8477, 5596, 7074, 4667, 15523, 8142, 3417]	enseigner les et les tout de même devoir aller !
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-200	a voleté voleté voleté le plus vite possible	a voleté voleté voleté le plus vite possible	[8476, 5508, 37850]	le plus vite
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-235	elles étaient toutes essoufflées rouges	elles étaient toutes essoufflées rouges	[9839, 7030, 5596, 2808]	passé elles tout rouge
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-243	bon je vais m'en occuper moi-même	bon je vais m'en occuper moi-même	[34641, 6632, 8142, 11709, 24863, 6632, 4667]	exact me aller au être_attentif me même
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-453	et puis elle est repartie elle a disparu	et puis elle est repartie elle a disparu	[9839, 7028, 37163, 2432, 7028, 6493]	passé elle une_autre_fois partir elle disparaître
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-5	il doit y avoir un prisonnier d'importance à l'intérieur	il doit y avoir un prisonnier d'importance à l'intérieur	[15523, 9001, 2627, 4725, 7074, 22627, 7041, 8476, 5439]	devoir il_y_a un prisonnier de admirer à le dedans
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-29	et pzoum il y a eu un tourbillon	et pzoum il y a eu un tourbillon	[11399, 9839, 36935, 9001, 2627]	et passé haut_du_corps il_y_a un
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-355	et il a chanté sa douleur de devoir mourir pour elle sans l'avoir possédée	et il a chanté sa douleur de devoir mourir pour elle sans l'avoir possédée	[11399, 9839, 6480, 6960, 12272, 2367, 7074, 15523, 32250, 7194, 7028, 7813, 8476, 32761]	et passé il chanter son douleur de devoir décéder pour elle sans le avoir
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-35	mais qu'est-ce que j'ai fait là	mais qu'est-ce que j'ai fait là	[11377, 3418, 9839, 6632, 6190, 5375]	cependant est-ce_que passé me faire là
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-99	ah il a été accueilli là elles faisaient fort bien la cuisine les jeunes filles	ah il a été accueilli là elles faisaient fort bien la cuisine les jeunes filles	[6480, 5375, 7030, 6190, 25121, 5397, 8476, 33070, 8477, 38817, 2484]	il là elles faire fort heureusement le cuisine les jeunes enfant
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-45	je serai peut-être pendu	je serai peut-être pendu	[6632, 28691]	me pendre
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-420	tiens je vais me transformer en gros poisson	tiens je vais me transformer en gros poisson	[32761, 6632, 8142, 2520, 3417]	avoir me aller poisson !
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-41	j'avais ma miche de pain chaque jour	j'avais ma miche de pain chaque jour	[9839, 6632, 32761, 12264, 10232, 7074, 2494, 5596, 37371]	passé me avoir mon tranche_de_pain de pain tout jour
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-78	en plus j'ai trois filles ravissantes	en plus j'ai trois filles ravissantes	[11709, 5508, 6632, 32761, 35681, 2484]	au plus me avoir 3 enfant
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-168	et j'ai vu votre merveilleuse souveraine	et j'ai vu votre merveilleuse souveraine	[11399, 9839, 6632, 6564, 12285, 5563]	et passé me voir votre roi
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-234	alors elles s'en approchaient phuit il filait de l'autre côté	alors elles s'en approchaient phuit il filait de l'autre côté	[9839, 7030, 11709, 6879, 6480, 8544, 7074, 8476, 17054, 5367]	passé elles au approcher il coureur de le autre à_côté_de
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-319	reprends ta forme humaine	reprends ta forme humaine	[37163, 10148, 12281, 37998, 3417]	une_autre_fois prendre ton forme !
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-411	je vous assure que le diable était un peu penaud	je vous assure que le diable était un peu penaud	[9839, 6632, 7304, 37860, 11351, 8476, 37515, 36480, 29105]	passé me vous assurer que le correfoc être seconde
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-142	jamais il avait vu une pareille beauté	jamais il avait vu une pareille beauté	[5527, 9839, 6480, 6564, 8474, 32392, 30152]	jamais passé il voir une pareil femme_en_sous-vêtements
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-4	une porte cadenassée porte en fer terrible	une porte cadenassée porte en fer terrible	[8474, 3244, 3244, 11709]	une porte porte au
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-245	le petit rouge-gorge s'était justement perché sur un petit buisson de cassis qui se trouvait là	le petit rouge-gorge s'était justement perché sur un petit buisson de cassis qui se trouvait là	[8476, 4716, 9839, 2808, 3332, 5451, 2627, 4716, 30241, 7074, 11351, 36392, 5375]	le petit passé rouge gorge sur un petit buisson de que se_trouver là
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-157	il a presque oublié de de repartir avec les filles du diable	il a presque oublié de de repartir avec les filles du diable	[9839, 6480, 26258, 7074, 37163, 2432, 7064, 8477, 2484, 7074, 37515]	passé il oublier de une_autre_fois partir avec les enfant de correfoc
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-126	c'était magnifique une prairie pleine de fleurs blanches	c'était magnifique une prairie pleine de fleurs blanches	[9839, 7095, 36480, 8474, 2683, 22629, 7105, 9123]	passé celui-là être une campagne grand_chose fleurs blanche
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-278	alors la mouche s'est posée par terre un petit coup de patte et le grand gaillard était là dans la pièce	alors la mouche s'est posée par terre un petit coup de patte et le grand gaillard était là dans la pièce	[9839, 8476, 25261, 25353, 7212, 3160, 2627, 4716, 25944, 7074, 27953, 11399, 8476, 4658, 37779, 36480, 5375, 7034, 8476, 27093]	passé le mouche se_poser par terre un petit coup de patte et le grand quelqu'un être là dans le pièce
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-366	si je ne te trouve pas je deviendrai peut-être ton épouse	si je ne te trouve pas je deviendrai peut-être ton épouse	[28359, 6632, 6625, 24742, 5526, 6632, 12281, 8640]	si me toi trouver non me ton épouse
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-197	suivre un char de feu	suivre un char de feu	[27331, 2627, 35477, 7074, 4654, 3417]	suivre un char de feu !
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-223	mais elle était bouleversée par ce chant	mais elle était bouleversée par ce chant	[11377, 7028, 7212, 16080]	cependant elle par ce
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-214	il a vu hélène la magique devant sa coiffeuse ses ses nounous qui la coiffaient qui coiffaient ses longs cheveux blonds	il a vu hélène la magique devant sa coiffeuse ses ses nounous qui la coiffaient qui coiffaient ses longs cheveux blonds	[9839, 6480, 6564, 37779, 36935, 5438, 12272, 11333, 12276, 2275, 11351, 8476, 26947, 11351, 26947, 12276, 4675, 2851, 8213]	passé il voir quelqu'un haut_du_corps devant son coiffeuse ses bébés que le coiffer que coiffer ses longs cheveu blond
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-194	elle a enseigné ses charmes et ses sortilèges	elle a enseigné ses charmes et ses sortilèges	[9839, 7028, 26809, 12276, 11399, 12276]	passé elle enseigner ses et ses
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-262	elle en a presque oublié de faire son travail d'aller par là-bas	elle en a presque oublié de faire son travail d'aller par là-bas	[9839, 7028, 11709, 26258, 7074, 6190, 12272, 16087, 7074, 8142, 7212, 5375]	passé elle au oublier de faire son emploi de aller par là
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-387	alors là ça va pas être facile hein	alors là ça va pas être facile hein	[5375, 11597, 36480, 5526, 32434]	là comment_ça_va être non facile
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-367	eh ben elle lui a dit en plus	eh ben elle lui a dit en plus	[9839, 7028, 6481, 9693, 11709, 5508]	passé elle lui dire au plus
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-333	et le soldat avait beau être costaud	et le soldat avait beau être costaud	[11399, 9839, 8476, 2797, 32761, 11194, 36480, 25121]	et passé le soldat avoir beau être fort
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-122	il voletait il voletait il fallait pas les perdre de vue hein	il voletait il voletait il fallait pas les perdre de vue hein	[9839, 6480, 26519, 6480, 26519, 15523, 5526, 8477, 24760, 7074, 36041]	passé il trébucher il trébucher devoir non les perdre de apercevoir
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-369	mais ça m'étonnerait que tu m'échappes	mais ça m'étonnerait que tu m'échappes	[11377, 9839, 6906, 6632, 11351, 6625, 6632, 37900]	cependant passé celle-là me que toi me échapper
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-430	on lui a amené le poisson	on lui a amené le poisson	[9839, 31672, 6481, 7280, 8476, 2520]	passé nous lui apporter le poisson
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-111	il a regardé par le trou de la serrure	il a regardé par le trou de la serrure	[9839, 6480, 34854]	passé il regarder_par_le_trou_de_la_serrure
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-183	et le coeur battant il attendait l'arrivée d'hélène la magique puisqu'elle s'appelait comme ça	et le coeur battant il attendait l'arrivée d'hélène la magique puisqu'elle s'appelait comme ça	[11399, 8476, 2715, 5925, 9839, 6480, 28677, 8476, 16807, 7074, 37779, 36935, 7028, 6552, 12313, 6906]	et le cœur_humain battre passé il attendre le arrive de quelqu'un haut_du_corps elle crier comme celle-là
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-225	elle se tournait elle se retournait	elle se tournait elle se retournait	[9839, 7028, 6006, 7028, 26728]	passé elle tourner elle se_retourner
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-384	j'arriverai jamais à me cacher d'elle	j'arriverai jamais à me cacher d'elle	[9829, 6632, 16807, 5527, 7041, 4642, 7074, 7028]	prochain me arrive jamais à se_cacher de elle
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-95	alors les filles ont dit bien sûr	alors les filles ont dit bien sûr	[9839, 8477, 2484, 9693, 5397, 8715]	passé les enfant dire heureusement vérité
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-109	il a décidé de les suivre	il a décidé de les suivre	[9839, 6480, 37861, 7074, 8477, 27331]	passé il décider de les suivre
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-380	quelque chose ne va pas jeune homme	quelque chose ne va pas jeune homme	[5374, 32522, 8142, 5526, 4665]	plusieurs zéro aller non homme
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-409	ah qu'il est bête tu peux descendre	ah qu'il est bête tu peux descendre	[11351, 6480, 36480, 6625, 35949, 6053]	que il être toi pouvoir descendre
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-405	est parti il est monté haut haut haut	est parti il est monté haut haut haut	[2432, 6480, 6617, 5388]	partir il monter haut
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-6	et le soldat monte la garde	et le soldat monte la garde	[11399, 8476, 2797, 27627, 8476, 11280]	et le soldat chevaucher le agent_de_police_municipale
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-196	c'était courageux pour un rouge-gorge hein	c'était courageux pour un rouge-gorge hein	[9839, 7095, 36480, 36163, 7194, 2627, 2808, 3332]	passé celui-là être brave pour un rouge gorge
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-422	et je vais me cacher au fond de l'étang	et je vais me cacher au fond de l'étang	[11399, 6632, 8142, 4642, 11709, 32818, 7074, 8476, 6022]	et me aller se_cacher au fond_marin de le lac
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-125	ah une prairie l'herbe brillait sous la pleine lune	ah une prairie l'herbe brillait sous la pleine lune	[8474, 2683, 9839, 8476, 3113, 6475, 8476, 10294]	une campagne passé le herbe briller le pleine_lune
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-17	je vais vous dire qui c'est c'est celui dont on n'ose pas prononcer le nom	je vais vous dire qui c'est c'est celui dont on n'ose pas prononcer le nom	[6632, 8142, 7304, 9693, 10276, 7095, 36480, 7095, 31672, 11611, 5526, 8476, 38570]	me aller vous dire qui celui-là être celui-là nous qu'as-tu_dit? non le prénom
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-429	alors elle a envoyé un pêcheur pour pêcher le poisson	alors elle a envoyé un pêcheur pour pêcher le poisson	[9839, 7028, 21828, 2627, 4718, 7194, 35235, 8476, 2520]	passé elle envoyer un pêcheur pour pêcher le poisson
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-154	elle est montée dans son char de feu	elle est montée dans son char de feu	[9839, 7028, 6617, 7034, 12272, 35477, 7074, 4654]	passé elle monter dans son char de feu
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-28	il a tout cassé la porte s'est ouverte	il a tout cassé la porte s'est ouverte	[9839, 6480, 5596, 6604, 8476, 3244, 36480, 24825]	passé il tout casser le porte être déplier
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-131	euh le soldat c'est-à-dire le rouge-gorge	euh le soldat c'est-à-dire le rouge-gorge	[8476, 2797, 16705, 8476, 2808, 3332]	le soldat expliquer le rouge gorge
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-233	alors elles couraient avec leurs grandes bottes mais l'oiseau pop il partait sur autre branche	alors elles couraient avec leurs grandes bottes mais l'oiseau pop il partait sur autre branche	[9839, 7030, 6465, 7064, 12278, 4658, 35025, 11377, 8476, 2490, 3056, 6480, 2432, 5451, 17054, 7224]	passé elles courir avec leurs grand bottes cependant le oiseau ange il partir sur autre branche
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-209	qui ne voulait rien perdre de tout ça	qui ne voulait rien perdre de tout ça	[9839, 11351, 5441, 29839, 24760, 7074, 5596, 6906]	passé que vouloir rien perdre de tout celle-là
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-112	il a vu les trois jeunes filles qui montaient sur un petit tapis qui donnaient un coup de pied sur le tapis	il a vu les trois jeunes filles qui montaient sur un petit tapis qui donnaient un coup de pied sur le tapis	[9839, 6480, 6564, 8477, 35681, 38817, 2484, 11351, 6617, 5451, 2627, 4716, 2249, 11351, 15463, 5451, 8476, 2249]	passé il voir les 3 jeunes enfant que monter sur un petit tapis que donner_un_coup_de_pied sur le tapis
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-427	et hop il a disparu au fond de l'eau hélène la magique est allée chercher son livre de magie	et hop il a disparu au fond de l'eau hélène la magique est allée chercher son livre de magie	[11399, 9829, 9839, 6480, 6493, 11709, 7074, 8476, 6889, 37779, 36935, 9072, 12272, 2450, 7074, 10157]	et prochain passé il disparaître au de le eau quelqu'un haut_du_corps aller_chercher son livre de illusionniste
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-382	maintenant j'aime hélène la magique	maintenant j'aime hélène la magique	[32747, 21917, 37779, 8476, 36935]	maintenant plaire quelqu'un le haut_du_corps
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-288	il a eu envie de recommencer évidemment un petit coup de patte dans la cage	il a eu envie de recommencer évidemment un petit coup de patte dans la cage	[9839, 6480, 32761, 5441, 7074, 37163, 5431, 2627, 4716, 25944, 7074, 27953, 7034, 8476, 5494]	passé il avoir vouloir de une_autre_fois commencer un petit coup de patte dans le cage
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-138	et le rouge-gorge a vu arriver un char de feu tiré par des dragons des dragons aux écailles d'or pur qui crachaient du feu naturellement	et le rouge-gorge a vu arriver un char de feu tiré par des dragons des dragons aux écailles d'or pur qui crachaient du feu naturellement	[11399, 8476, 2808, 9839, 3332, 6564, 16807, 2627, 35477, 7074, 4654, 37700, 7212, 5374, 5572, 7074, 5572, 7041, 5456, 7074, 6161, 11351, 16693, 11712, 4654]	et le rouge passé gorge voir arrive un char de feu exécution par plusieurs dragon de dragon à écailles de or que cracher du feu
cefc-frenchoralnarrative-Kiss_202i-12-13_HELENE_LA_MAGIQUE-354	tout son amour il a chanté son désir	tout son amour il a chanté son désir	[5596, 12272, 37799, 9839, 6480, 6960, 12272]	tout son chéri passé il chanter son
