file	time	user	text	pictos_grammar	pictos_annot	pictos_grammar_tokens	pictos_annot_token	corpus_name
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691150607764.json	1691150607.0	cécile	pour l'ucl l'académie louvain doit continuer à viser une intégration plus grande des quatre institutions qui la composent sans gommer les différences entre elles	['7194', '8476', '12333', '8476', '12333', '15523', '24998', '7041', '26144', '8474', '22785', '4658', '7074', '35665', '24507', '9857', '8476', '9201', '7813', '34371', '8477', '6491', '7030']	['7194', '8476', '12333', '8476', '12333', '15523', '24998', '7041', '26144', '8474', '22785', '4658', '7074', '35665', '24507', '9857', '8476', '9201', '7813', '34371', '8477', '32394', '5449', '7030']	['pour', 'le', 'association', 'le', 'association', 'devoir', 'continuer', 'à', 'essayer', 'une', 'inclusion', 'grand', 'de', '4', 'entreprise', 'anonymes', 'le', 'composer', 'sans', 'frotter', 'les', 'entrer', 'elles']	['pour', 'le', 'association', 'le', 'association', 'devoir', 'continuer', 'à', 'essayer', 'une', 'inclusion', 'grand', 'de', '4', 'entreprise', 'anonymes', 'le', 'composer', 'sans', 'frotter', 'les', 'différent', 'au_milieu', 'elles']	valibel
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690908718308.json	1690908718.0	cécile	et après ils font comme si	['11399', '32749', '7032', '6190', '12313', '28359']	['11399', '32749', '7032', '6190', '12313', '28359']	['et', 'après', 'ils', 'faire', 'comme', 'si']	['et', 'après', 'ils', 'faire', 'comme', 'si']	clapi
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691065825740.json	1691065825.0	cécile	oui c'était vraiment réputé pour être des pistes difficiles	['5584', '9839', '7095', '36480', '14660', '7194', '36480', '5374', '5087', '4629']	['5584', '9839', '7095', '36480', '14660', '7194', '36480', '5374', '5087', '4629']	['oui', 'passé', 'celui-là', 'être', 'réputé', 'pour', 'être', 'plusieurs', 'piste_de_ski', 'complexe']	['oui', 'passé', 'celui-là', 'être', 'réputé', 'pour', 'être', 'plusieurs', 'piste_de_ski', 'complexe']	ofrom
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691054652123.json	1691054652.0	chloé	les photocopies de votre carte d'identité ou de votre passeport la carte européenne	['8477', '9876', '7074', '12285', '5987', '11317', '7074', '12285', '6171', '8476', '5513', '12333']	['8477', '9876', '7074', '12285', '5987', '11317', '7074', '12285', '6171', '8476', '5513', '12333']	"['les', 'photocopie', 'de', 'votre', ""carte_d'identité"", 'ou', 'de', 'votre', 'passeport', 'le', 'carte', 'association']"	"['les', 'photocopie', 'de', 'votre', ""carte_d'identité"", 'ou', 'de', 'votre', 'passeport', 'le', 'carte', 'association']"	fleuron
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690988300015.json	1690988300.0	chloé	il faut rentrer	['15523', '29714']	['15523', '29714']	['devoir', 'rentrer_à_la_maison']	['devoir', 'rentrer_à_la_maison']	crfp
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690908669014.json	1690908669.0	chloé	quoi j'ai exprès fait attention de rester pendant six mois	['22620', '9839', '6632', '25618', '7074', '27206', '7081', '7241', '37724']	['22620', '9839', '6632', '25618', '7074', '27206', '7081', '7241', '37724']	['quoi', 'passé', 'me', 'attention', 'de', 'rester', 'pendant', '6', 'mois']	['quoi', 'passé', 'me', 'attention', 'de', 'rester', 'pendant', '6', 'mois']	clapi
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690982971492.json	1690982971.0	cécile	c'est que euh euh au cours d'une discussion comme ça dans la rue euh auprès des petites échoppes où on peut manger boire euh euh	['7095', '36480', '11351', '11709', '23404', '7074', '8474', '35139', '12313', '6906', '7034', '8476', '2299', '7074', '4716', '11361', '7764', '31672', '35949', '38413', '6061']	['7095', '36480', '11351', '11709', '23404', '7074', '8474', '12313', '6906', '7034', '8476', '2299', '7074', '4716', '11361', '7764', '31672', '35949', '38413', '6061']	['celui-là', 'être', 'que', 'au', 'cours', 'de', 'une', 'consultation', 'comme', 'celle-là', 'dans', 'le', 'rue', 'de', 'petit', 'resto', 'où', 'nous', 'pouvoir', 'manger', 'boire']	['celui-là', 'être', 'que', 'au', 'cours', 'de', 'une', 'comme', 'celle-là', 'dans', 'le', 'rue', 'de', 'petit', 'resto', 'où', 'nous', 'pouvoir', 'manger', 'boire']	crfp
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690985223121.json	1690985223.0	cécile	mais là il y avait une digue	['11377', '5375', '9001', '8474', '6191']	['11377', '5375', '9001', '8474', '6191']	['cependant', 'là', 'il_y_a', 'une', 'barrage']	['cependant', 'là', 'il_y_a', 'une', 'barrage']	crfp
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690907563185.json	1690907563.0	chloé	ça va et toi	['11597', '11399', '6625']	['11597', '11399', '6625']	['comment_ça_va', 'et', 'toi']	['comment_ça_va', 'et', 'toi']	clapi
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691065201401.json	1691065201.0	chloé	voilà des des six mois d'essai	['5374', '7241', '37724', '7074', '26144', '3417']	['5374', '7241', '37724', '7074', '26144', '3417']	['plusieurs', '6', 'mois', 'de', 'essayer', '!']	['plusieurs', '6', 'mois', 'de', 'essayer', '!']	ofrom
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691079342445.json	1691079342.0	chloé	ça se fait dans un iut	['6906', '6190', '7034', '2627']	['6906', '6190', '7034', '2627']	['celle-là', 'faire', 'dans', 'un']	['celle-là', 'faire', 'dans', 'un']	reunions
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690968203424.json	1690968203.0	chloé	oui c'est ma femme qui cuisine oui vraiment	['5584', '7095', '36480', '12264', '24621', '9857', '33070', '5584']	['5584', '7095', '36480', '12264', '24621', '9857', '33070', '5584']	['oui', 'celui-là', 'être', 'mon', 'femme', 'anonymes', 'cuisine', 'oui']	['oui', 'celui-là', 'être', 'mon', 'femme', 'anonymes', 'cuisine', 'oui']	cfpb
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690907572071.json	1690907572.0	chloé	mais ça c'est boîte noire de la science	['11377', '6906', '7095', '36480', '5935', '2886', '7074', '8476', '13632']	['11377', '6906', '7095', '36480', '5935', '2886', '7074', '8476', '13632']	['cependant', 'celle-là', 'celui-là', 'être', 'boîte', 'noir', 'de', 'le', 'cours_de_sciences_naturelles']	['cependant', 'celle-là', 'celui-là', 'être', 'boîte', 'noir', 'de', 'le', 'cours_de_sciences_naturelles']	clapi
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690907802794.json	1690907802.0	chloé	j'ai fait j'ai fait quelques années de fac à à besançon	['9839', '6632', '6190', '6632', '6190', '8475', '6903', '7074', '15537', '7041', '2704']	['9839', '6632', '6190', '6632', '6190', '8475', '6903', '7074', '15537', '7041', '2704']	['passé', 'me', 'faire', 'me', 'faire', 'quelques', 'année', 'de', 'université', 'à', 'ville']	['passé', 'me', 'faire', 'me', 'faire', 'quelques', 'année', 'de', 'université', 'à', 'ville']	clapi
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690908084711.json	1690908084.0	chloé	pas oui c'est clair avec assurance euh	['5526', '5584', '7095', '36480', '25958', '7064', '16035']	['5526', '5584', '7095', '36480', '25958', '7064', '16035']	['non', 'oui', 'celui-là', 'être', 'clair', 'avec', 'assurance_vie']	['non', 'oui', 'celui-là', 'être', 'clair', 'avec', 'assurance_vie']	clapi
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690967808475.json	1690967808.0	chloé	il y a pas eu la fête qu'il y avait	['32761', '5526', '8476', '16649', '9001']	['32745', '5526', '8476', '16649', '9001']	['avoir', 'non', 'le', 'fête', 'il_y_a']	['avant', 'non', 'le', 'fête', 'il_y_a']	cfpb
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690908794442.json	1690908794.0	cécile	ah le chat il ch il s'est échappé	['9839', '8476', '7114', '6480', '36137', '6480', '36480', '38017']	['9839', '8476', '7114', '6480', '36137', '6480', '36480', '38017']	"['passé', 'le', 'chat', 'il', 'vociférer', 'il', 'être', ""s'échapper""]"	"['passé', 'le', 'chat', 'il', 'vociférer', 'il', 'être', ""s'échapper""]"	clapi
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691152413107.json	1691152413.0	cécile	et on dormait à trois	['11399', '9839', '31672', '2369', '7041', '35681']	['11399', '9839', '31672', '2369', '7041', '35681']	['et', 'passé', 'nous', 'dormir', 'à', '3']	['et', 'passé', 'nous', 'dormir', 'à', '3']	valibel
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690983381774.json	1690983381.0	cécile	et un des véhicules s'est	['11399', '2627', '7074', '34461', '36480']	['11399', '2627', '7074', '34461', '36480']	['et', 'un', 'de', 'véhicule', 'être']	['et', 'un', 'de', 'véhicule', 'être']	crfp
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690989196479.json	1690989196.0	chloé	c'est-à-dire qu'on empêche les gens enfin on qu'on on on on déconseille aux gens de prendre la la route la piste parce que c'est dangereux ils peuvent euh	['16705', '11351', '31672', '14008', '8477', '38444', '31672', '31672', '11576', '7041', '38444', '7074', '10148', '8476', '5946', '8476', '2268', '11348', '7095', '36480', '7032', '35949']	['16705', '11351', '31672', '8477', '38444', '31672', '31672', '11576', '7041', '38444', '7074', '10148', '8476', '5946', '8476', '11348', '7095', '36480', '7032', '35949']	['expliquer', 'que', 'nous', 'prévenir', 'les', 'gens', 'nous', 'nous', 'proposer', 'à', 'gens', 'de', 'prendre', 'le', 'voie', 'le', 'baleine', 'parce_que', 'celui-là', 'être', 'ils', 'pouvoir']	['expliquer', 'que', 'nous', 'les', 'gens', 'nous', 'nous', 'proposer', 'à', 'gens', 'de', 'prendre', 'le', 'voie', 'le', 'parce_que', 'celui-là', 'être', 'ils', 'pouvoir']	crfp
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690907941322.json	1690907941.0	cécile	ils te voient beaucoup mieux oui	['7032', '6564', '5521', '11705', '5584']	['7032', '6564', '5521', '11705', '5584']	['ils', 'voir', 'beaucoup', 'améliorer', 'oui']	['ils', 'voir', 'beaucoup', 'améliorer', 'oui']	clapi
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691068932006.json	1691068932.0	cécile	on va pas mettre plutôt conception de modules	['31672', '8142', '6989', '5526', '14670', '6531', '7074', '34906']	['31672', '8142', '6989', '5526', '14670', '6531', '7074', '34906']	['nous', 'aller', 'mettre', 'non', 'choix', 'inventer', 'de', 'appareils_mobiles']	['nous', 'aller', 'mettre', 'non', 'choix', 'inventer', 'de', 'appareils_mobiles']	reunions
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691143093917.json	1691143093.0	chloé	ah oui google machin là	['5584', '37779', '12333', '5375']	['5584', '37779', '12333', '5375']	"['oui', ""quelqu'un"", 'association', 'là']"	"['oui', ""quelqu'un"", 'association', 'là']"	tufs
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690970592341.json	1690970592.0	chloé	moi c- cinq ans	['6632', '6979', '6903']	['6632', '6979', '6903']	['me', '5', 'année']	['me', '5', 'année']	coralrom
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691139531230.json	1691139531.0	cécile	en fait une rotonde	['8474']	['8474', '35655']	['une']	['une', 'immeuble']	tcof
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691142355913.json	1691142355.0	cécile	mais flowers	['11377']	['11377', '7105']	['cependant']	['cependant', 'fleurs']	tufs
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691078801467.json	1691078801.0	chloé	est devenu salarié de la c c i de nnaammee	['36434', '37908', '7074', '8476', '36779', '7074', '12333']	['36434', '37908', '7074', '8476', '36779', '7074', '12333']	"['devenir_sérieux', ""administrateur_d'établissement_pénitentiaire"", 'de', 'le', 'i', 'de', 'association']"	"['devenir_sérieux', ""administrateur_d'établissement_pénitentiaire"", 'de', 'le', 'i', 'de', 'association']"	reunions
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691139747369.json	1691139747.0	chloé	qu'elle a un accent aussi	['11351', '7028', '32761', '2627']	['11351', '7028', '32761', '2627']	['que', 'elle', 'avoir', 'un']	['que', 'elle', 'avoir', 'un']	tcof
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691152210176.json	1691152210.0	chloé	la poursuite des objectifs européens	['8476', '8008', '7074', '25720', '30247']	['8476', '7074', '25720', '30247']	['le', 'animation', 'de', 'projet_de_vie', 'parlement_européen']	['le', 'de', 'projet_de_vie', 'parlement_européen']	valibel
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690988662742.json	1690988662.0	chloé	et ils s'amusent avec eux	['11399', '7032', '8992', '31906']	['11399', '7032', '8992', '31906']	"['et', 'ils', ""s'amuser"", 'avec_eux']"	"['et', 'ils', ""s'amuser"", 'avec_eux']"	crfp
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691054738616.json	1691054738.0	chloé	je vais vous donner un dossier pour déjà	['6632', '8142', '7304', '17040', '2627', '3233', '7194']	['6632', '8142', '7304', '17040', '2627', '3233', '7194']	['me', 'aller', 'vous', 'donner', 'un', 'dossier', 'pour']	['me', 'aller', 'vous', 'donner', 'un', 'dossier', 'pour']	fleuron
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690907471432.json	1690907471.0	cécile	ah oui	['5584']	['5584']	['oui']	['oui']	cfpp
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691064763198.json	1691064763.0	chloé	apparemment qui avait oui pas dû avoir la la vie toute rose non plus	['9839', '9857', '32761', '5584', '32761', '15523', '5526', '8476', '8717', '5596', '3151']	['9839', '5584', '32761', '15523', '5526', '8476', '8717', '5596', '3151']	['passé', 'anonymes', 'avoir', 'oui', 'avoir', 'devoir', 'non', 'le', 'vie', 'tout', 'rose']	['passé', 'oui', 'avoir', 'devoir', 'non', 'le', 'vie', 'tout', 'rose']	ofrom
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691063128742.json	1691063128.0	cécile	le sultan a confisqué tous ses biens parce qu'il n'avait pas d'héritier	['9839', '8476', '17324', '21533', '5596', '12276', '11185', '6480', '32761', '5526', '37434']	['9839', '8476', '17324', '21533', '5596', '12276', '32582', '11185', '6480', '32761', '5526', '37434']	"['passé', 'le', 'sultan', 'démettre', 'tout', 'ses', 'bien_que', 'il', 'avoir', 'non', ""destinataire_de_l'email""]"	"['passé', 'le', 'sultan', 'démettre', 'tout', 'ses', 'objets', 'bien_que', 'il', 'avoir', 'non', ""destinataire_de_l'email""]"	frenchoralnarrative
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691064675407.json	1691064675.0	chloé	moi je venais de	['6632', '9839', '6632', '32669', '7074']	['6632', '9839', '6632', '32669', '7074']	['me', 'passé', 'me', 'venir', 'de']	['me', 'passé', 'me', 'venir', 'de']	ofrom
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690983007740.json	1690983007.0	cécile	ils ont mis longtemps à d'ailleurs	['9839', '7032', '6989', '37678', '7041', '7074']	['9839', '7032', '6989', '37678', '7041', '7074']	['passé', 'ils', 'mettre', 'longtemps', 'à', 'de']	['passé', 'ils', 'mettre', 'longtemps', 'à', 'de']	crfp
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690965167672.json	1690965167.0	cécile	ça se déclenche	['6906', '11365']	['6906', '11365']	['celle-là', 'sauter_à_cloche-pied']	['celle-là', 'sauter_à_cloche-pied']	cfpb
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691062834406.json	1691062834.0	cécile	ils m'ont laissé la place	['9839', '7032', '6632', '21793', '8476', '9819']	['9839', '7032', '6632', '21793', '8476', '9819']	"['passé', 'ils', 'me', ""s'en_aller"", 'le', 'place']"	"['passé', 'ils', 'me', ""s'en_aller"", 'le', 'place']"	frenchoralnarrative
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690909155162.json	1690909155.0	chloé	fait ton ampoule là-bas euh	['6190', '12281', '2285', '5375', '3417']	['6190', '12281', '2285', '5375', '3417']	['faire', 'ton', 'ampoule', 'là', '!']	['faire', 'ton', 'ampoule', 'là', '!']	clapi
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691066787735.json	1691066787.0	cécile	d'accord gomme suites de syllabes incompréhensibles suites de syllabes incompréhensibles	['31410', '2409', '13080', '7074', '32722', '15329', '13080', '7074', '32722', '15329']	['31410', '2409', '13080', '7074', '32722', '15329', '13080', '7074', '32722', '15329']	"[""d'accord"", 'gomme', 'suite_', 'de', 'syllabe', 'incompréhensible', 'suite_', 'de', 'syllabe', 'incompréhensible']"	"[""d'accord"", 'gomme', 'suite_', 'de', 'syllabe', 'incompréhensible', 'suite_', 'de', 'syllabe', 'incompréhensible']"	ofrom
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690989321840.json	1690989321.0	chloé	avec une bande de goudron centrale hein	['7064', '8474', '23811', '7074', '28843', '26740']	['7064', '8474', '23811', '7074', '28843', '26740']	['avec', 'une', 'bande', 'de', 'mousse_végétale', 'central']	['avec', 'une', 'bande', 'de', 'mousse_végétale', 'central']	crfp
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690907810056.json	1690907810.0	cécile	hé mais elle aussi elle a fait une année de fac à besançon	['11377', '7028', '9839', '7028', '6190', '8474', '6903', '7074', '37544', '7041', '2704']	['11377', '7028', '9839', '7028', '6190', '8474', '6903', '7074', '15537', '7041', '2704']	['cependant', 'elle', 'passé', 'elle', 'faire', 'une', 'année', 'de', 'groupe_parlementaire', 'à', 'ville']	['cependant', 'elle', 'passé', 'elle', 'faire', 'une', 'année', 'de', 'université', 'à', 'ville']	clapi
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690985166575.json	1690985166.0	cécile	mais comme il y avait fermeture des frontières on nous a dit	['11377', '12313', '9001', '10146', '7074', '8483', '31672', '9693']	['11377', '12313', '9001', '10146', '7074', '8483', '31672', '9693']	['cependant', 'comme', 'il_y_a', 'fermer_les_yeux', 'de', 'douane', 'nous', 'dire']	['cependant', 'comme', 'il_y_a', 'fermer_les_yeux', 'de', 'douane', 'nous', 'dire']	crfp
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690908878830.json	1690908878.0	chloé	les nan	['8477', '5525']	['8477', '5525']	['les', 'non']	['les', 'non']	clapi
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690907918212.json	1690907918.0	cécile	hm euh elles sont plus utilisées pour euh pour le dressage	['7030', '5508', '15485', '7194', '7194', '8476', '10160']	['7030', '5508', '15485', '7194', '7194', '8476', '11243']	['elles', 'plus', 'utiliser', 'pour', 'pour', 'le', 'golfer']	['elles', 'plus', 'utiliser', 'pour', 'pour', 'le', 'dompteuse']	clapi
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690963929077.json	1690963929.0	cécile	ah bè c'est vraiment une chouette histoire	['7095', '36480', '8474', '2945', '32634']	['7095', '36480', '8474', '5397', '32634']	['celui-là', 'être', 'une', 'hibou', 'histoire']	['celui-là', 'être', 'une', 'heureusement', 'histoire']	cfpb
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691139348756.json	1691139348.0	chloé	parce que je dis non	['11348', '6632', '9693', '5525']	['11348', '6632', '9693', '5525']	['parce_que', 'me', 'dire', 'non']	['parce_que', 'me', 'dire', 'non']	tcof
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691054593680.json	1691054593.0	cécile	je peux pas du tout	['6632', '35949', '5526', '7074', '5596']	['6632', '35949', '5526', '7074', '5596']	['me', 'pouvoir', 'non', 'de', 'tout']	['me', 'pouvoir', 'non', 'de', 'tout']	fleuron
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691064624325.json	1691064624.0	chloé	ça devait être sûrement un une sorte de demi-sang suisse	['9839', '6906', '15523', '36480', '2627', '8474', '7074', '37779', '22114']	['9839', '6906', '15523', '36480', '2627', '8474', '7074', '37779', '22114']	"['passé', 'celle-là', 'devoir', 'être', 'un', 'une', 'de', ""quelqu'un"", 'suisse']"	"['passé', 'celle-là', 'devoir', 'être', 'un', 'une', 'de', ""quelqu'un"", 'suisse']"	ofrom
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690988730597.json	1690988730.0	chloé	donc on on était on tout un groupe	['9839', '31672', '36480', '31672', '5596', '2627', '7116']	['9839', '31672', '36480', '31672', '5596', '2627', '7116']	['passé', 'nous', 'être', 'nous', 'tout', 'un', 'groupe']	['passé', 'nous', 'être', 'nous', 'tout', 'un', 'groupe']	crfp
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691079616744.json	1691079616.0	chloé	il a réactualisé sa formation parce qu'il en a un qui s' une formation qui s'arrête en nnaammee	['9839', '6480', '12272', '8098', '11348', '6480', '11709', '32761', '2627', '9857', '8474', '8098', '9857', '38715', '11709', '32582']	['9839', '6480', '12272', '8098', '11348', '6480', '11709', '32761', '2627', '9857', '8474', '8098', '9857', '38715', '11709']	"['passé', 'il', 'son', 'éducation', 'parce_que', 'il', 'au', 'avoir', 'un', 'anonymes', 'une', 'éducation', 'anonymes', ""s'arrêter"", 'au', 'objets']"	"['passé', 'il', 'son', 'éducation', 'parce_que', 'il', 'au', 'avoir', 'un', 'anonymes', 'une', 'éducation', 'anonymes', ""s'arrêter"", 'au']"	reunions
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690907136453.json	1690907136.0	chloé	à une autre dimension la quatrième plus grande ville de suède euh linköping c'est ça ça doit avoir la taille de h	['7041', '8474', '17054', '8154', '8476', '34475', '4658', '2704', '7074', '28977', '2704', '7095', '36480', '6906', '15523', '32761', '8476', '8704', '7074', '7129']	['7041', '8474', '17054', '8154', '8476', '34475', '4658', '2704', '7074', '28977', '2704', '7095', '36480', '6906', '15523', '32761', '8476', '8704', '7074']	['à', 'une', 'autre', 'distance', 'le', 'quatrième', 'grand', 'ville', 'de', 'suède', 'ville', 'celui-là', 'être', 'celle-là', 'devoir', 'avoir', 'le', 'taille', 'de', 'heure']	['à', 'une', 'autre', 'distance', 'le', 'quatrième', 'grand', 'ville', 'de', 'suède', 'ville', 'celui-là', 'être', 'celle-là', 'devoir', 'avoir', 'le', 'taille', 'de']	clapi
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691079831262.json	1691079831.0	chloé	on ne ch animat-	['31672', '36480']	['31672', '36480']	['nous', 'être']	['nous', 'être']	reunions
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690988011954.json	1690988011.0	chloé	et euh	['11399']	['11399']	['et']	['et']	crfp
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690968707195.json	1690968707.0	chloé	et il y a cette tradition qui rat qui qui est depuis un depuis un certain nombre d'années	['11399', '9001', '8476', '9857', '2821', '9857', '36480', '7077', '2627', '7077', '2627', '8715', '24731', '7074', '6903']	['11399', '9001', '8476', '9857', '2821', '9857', '36480', '7077', '2627', '5521', '7077', '2627', '24731', '7074', '6903']	['et', 'il_y_a', 'le', 'anonymes', 'rat', 'anonymes', 'être', 'depuis', 'un', 'depuis', 'un', 'vérité', 'combien', 'de', 'année']	['et', 'il_y_a', 'le', 'anonymes', 'rat', 'anonymes', 'être', 'depuis', 'un', 'beaucoup', 'depuis', 'un', 'combien', 'de', 'année']	cfpb
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691153005712.json	1691153005.0	chloé	moi je savais pas si j'avais su	['6632', '9839', '6632', '16885', '5526', '28359', '6632', '16885']	['6632', '9839', '6632', '16885', '5526', '28359', '6632', '16885']	['me', 'passé', 'me', 'savoir', 'non', 'si', 'me', 'savoir']	['me', 'passé', 'me', 'savoir', 'non', 'si', 'me', 'savoir']	valibel
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690908353689.json	1690908353.0	chloé	c'est pas lié au pétrole non non non non	['7095', '32276', '5526', '11709', '8186', '5525']	['7095', '32276', '5526', '11709', '8186', '5525']	['celui-là', 'ficeler', 'non', 'au', 'pétrole', 'non']	['celui-là', 'ficeler', 'non', 'au', 'pétrole', 'non']	clapi
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691054163744.json	1691054163.0	chloé	ah oui et et empruntable ça veut dire qu'il est euh que tu peux l'emprunter	['5584', '11399', '28835', '6906', '5441', '9693', '11351', '6480', '36480', '11351', '6625', '35949', '8476']	['5584', '11399', '28835', '6906', '5441', '9693', '11351', '6480', '36480', '11351', '6625', '35949', '8476']	['oui', 'et', 'gouter', 'celle-là', 'vouloir', 'dire', 'que', 'il', 'être', 'que', 'toi', 'pouvoir', 'le']	['oui', 'et', 'gouter', 'celle-là', 'vouloir', 'dire', 'que', 'il', 'être', 'que', 'toi', 'pouvoir', 'le']	fleuron
